ID,TAXON_ORDER,TAXON_ORDER_OUT,SCI_NAME,PRIMARY_COM_NAME,CATEGORY,AOU_IN,AOU_OUT,CBCSPCODE,SPORDER,FAMILY,GENUS,SPECIES,COMMON_NAME_IN,COMMON_NAME_OUT,CRC_SCI_NAME,CRC_COM_NAME,DIURNALLANDBIRD,eBird_Changes,NOTES,
4518,35070,35070,Myiarchus crinitus,Great Crested Flycatcher,species,4520,4520,crefly,Passeriformes,Tyrannidae,Myiarchus,crinitus,Crested Flycatcher,Great Crested Flycatcher,Myiarchus crinitus,Great Crested Flycatcher,1,,,
4519,35070,35070,Myiarchus crinitus,Great Crested Flycatcher,species,4520,4520,grcfly,Passeriformes,Tyrannidae,Myiarchus,crinitus,Great Crested Flycatcher,Great Crested Flycatcher,Myiarchus crinitus,Great Crested Flycatcher,1,,,
4520,35080,35080,Myiarchus tyrannulus,Brown-crested Flycatcher,species,4530,4530,bncfly,Passeriformes,Tyrannidae,Myiarchus,tyrannulus,Brown-crested Flycatcher,Brown-crested Flycatcher,Myiarchus tyrannulus,Brown-crested Flycatcher,1,,,
4521,35080,35080,Myiarchus tyrannulus,Brown-crested Flycatcher,species,4530,4530,mecfly,Passeriformes,Tyrannidae,Myiarchus,tyrannulus,Mexican Crested Flycatcher,Brown-crested Flycatcher,Myiarchus tyrannulus,Brown-crested Flycatcher,1,,,
4522,35080,35080,Myiarchus tyrannulus,Brown-crested Flycatcher,species,4530,4530,wicfly,Passeriformes,Tyrannidae,Myiarchus,tyrannulus,Brown-crested Flycatcher,Brown-crested Flycatcher,Myiarchus tyrannulus,Brown-crested Flycatcher,1,,,
4523,35083,35080,Myiarchus tyrannulus magister,Brown-crested Flycatcher (Arizona),subspecies,4530,4530,arcfly,Passeriformes,Tyrannidae,Myiarchus,tyrannulus,Brown-crested Flycatcher,Brown-crested Flycatcher,,,1,,,
4524,35086,35080,Myiarchus tyrannulus cooperi,Brown-crested Flycatcher (Texas),subspecies,,,,Passeriformes,Tyrannidae,Myiarchus,tyrannulus,,,,,1,,,
4525,35090,35090,Myiarchus magnirostris,Galapagos Flycatcher,species,,,,Passeriformes,Tyrannidae,Myiarchus,magnirostris,,,Myiarchus magnirostris,Galapagos Flycatcher,1,,,
4526,35100,35100,Myiarchus nugator,Grenada Flycatcher,species,,,,Passeriformes,Tyrannidae,Myiarchus,nugator,,,Myiarchus nugator,Grenada Flycatcher,1,,,
4527,35110,35110,Myiarchus validus,Rufous-tailed Flycatcher,species,,,,Passeriformes,Tyrannidae,Myiarchus,validus,,,Myiarchus validus,Rufous-tailed Flycatcher,1,,,
4528,35120,35120,Myiarchus sagrae,La Sagra's Flycatcher,species,4551,4551,lasfly,Passeriformes,Tyrannidae,Myiarchus,sagrae,La Sagra's Flycatcher,La Sagra's Flycatcher,Myiarchus sagrae,La Sagra's Flycatcher,1,,,
4529,35130,35130,Myiarchus stolidus,Stolid Flycatcher,species,,,,Passeriformes,Tyrannidae,Myiarchus,stolidus,,,Myiarchus stolidus,Stolid Flycatcher,1,,,
4530,35140,35140,Myiarchus antillarum,Puerto Rican Flycatcher,species,15680,15680,,Passeriformes,Tyrannidae,Myiarchus,antillarum,Puerto Rican Flycatcher,Puerto Rican Flycatcher,Myiarchus antillarum,Puerto Rican Flycatcher,1,,,
4531,35150,35150,Myiarchus oberi,Lesser Antillean Flycatcher,species,,,,Passeriformes,Tyrannidae,Myiarchus,oberi,,,Myiarchus oberi,Lesser Antillean Flycatcher,1,,,
4532,35160,35160,Myiarchus sp.,Myiarchus sp.,spuh,,,myiarc,Passeriformes,Tyrannidae,Myiarchus,,Myiarchus sp.,,Myiarchus spuh,unid. Myiarchus,1,,,
4533,35170,35170,Deltarhynchus flammulatus,Flammulated Flycatcher,species,,,,Passeriformes,Tyrannidae,Deltarhynchus,flammulatus,,,Deltarhynchus flammulatus,Flammulated Flycatcher,1,,,
4534,35180,35180,Pitangus lictor,Lesser Kiskadee,species,,,,Passeriformes,Tyrannidae,Pitangus,lictor,,,Philohydor lictor,Lesser Kiskadee,1,,,
4535,35190,35190,Pitangus sulphuratus,Great Kiskadee,species,4490,4490,derfly,Passeriformes,Tyrannidae,Pitangus,sulphuratus,Derby Flycatcher,Great Kiskadee,Pitangus sulphuratus,Great Kiskadee,1,,,
4536,35190,35190,Pitangus sulphuratus,Great Kiskadee,species,4490,4490,grekis,Passeriformes,Tyrannidae,Pitangus,sulphuratus,Great Kiskadee,Great Kiskadee,Pitangus sulphuratus,Great Kiskadee,1,,,
4537,35190,35190,Pitangus sulphuratus,Great Kiskadee,species,4490,4490,kisfly,Passeriformes,Tyrannidae,Pitangus,sulphuratus,Kiskadee Flycatcher,Great Kiskadee,Pitangus sulphuratus,Great Kiskadee,1,,,
4538,35200,35200,Megarynchus pitangua,Boat-billed Flycatcher,species,,,,Passeriformes,Tyrannidae,Megarynchus,pitangua,,,Megarynchus pitangua,Boat-billed Flycatcher,1,,,
4539,35210,35210,Myiozetetes cayanensis,Rusty-margined Flycatcher,species,,,,Passeriformes,Tyrannidae,Myiozetetes,cayanensis,,,Myiozetetes cayanensis,Rusty-margined Flycatcher,1,,,
4540,35220,35220,Myiozetetes similis,Social Flycatcher,species,4500,4500,,Passeriformes,Tyrannidae,Myiozetetes,similis,Social Flycatcher,Social Flycatcher,Myiozetetes similis,Social Flycatcher,1,,,
4541,35230,35230,Myiozetetes granadensis,Gray-capped Flycatcher,species,,,,Passeriformes,Tyrannidae,Myiozetetes,granadensis,,,Myiozetetes granadensis,Gray-capped Flycatcher,1,,,
4542,35240,35240,Myiozetetes luteiventris,Dusky-chested Flycatcher,species,,,,Passeriformes,Tyrannidae,Myiozetetes,luteiventris,,,Myiozetetes luteiventris,Dusky-chested Flycatcher,1,,,
4543,35250,35250,Phelpsia inornata,White-bearded Flycatcher,species,,,,Passeriformes,Tyrannidae,Phelpsia,inornata,,,Phelpsia inornata,White-bearded Flycatcher,1,,,
4544,35260,35260,Conopias albovittatus,White-ringed Flycatcher,species,,,,Passeriformes,Tyrannidae,Conopias,albovittatus,,,Conopias albovittatus,White-ringed Flycatcher,1,,,
4545,35270,35270,Conopias parvus,Yellow-throated Flycatcher,species,,,,Passeriformes,Tyrannidae,Conopias,parvus,,,Conopias parvus,Yellow-throated Flycatcher,1,,,
4546,35280,35280,Conopias trivirgatus,Three-striped Flycatcher,species,,,,Passeriformes,Tyrannidae,Conopias,trivirgatus,,,,,1,,,
4547,35290,35290,Conopias cinchoneti,Lemon-browed Flycatcher,species,,,,Passeriformes,Tyrannidae,Conopias,cinchoneti,,,Conopias cinchoneti,Lemon-browed Flycatcher,1,,,
4548,35300,35300,Myiodynastes hemichrysus,Golden-bellied Flycatcher,species,,,,Passeriformes,Tyrannidae,Myiodynastes,hemichrysus,,,Myiodynastes hemichrysus,Golden-bellied Flycatcher,1,,,
4549,35310,35310,Myiodynastes chrysocephalus,Golden-crowned Flycatcher,species,,,,Passeriformes,Tyrannidae,Myiodynastes,chrysocephalus,,,Myiodynastes chrysocephalus,Golden-crowned Flycatcher,1,,,
4550,35320,35320,Myiodynastes bairdii,Baird's Flycatcher,species,,,,Passeriformes,Tyrannidae,Myiodynastes,bairdii,,,Myiodynastes bairdii,Baird's Flycatcher,1,,,
4551,35330,35330,Myiodynastes maculatus,Streaked Flycatcher,species,,,,Passeriformes,Tyrannidae,Myiodynastes,maculatus,,,Myiodynastes maculatus,Streaked Flycatcher,1,,,
4552,35331,35330,Myiodynastes maculatus [maculatus Group],Streaked Flycatcher (Streaked),subspecies,,,,Passeriformes,Tyrannidae,Myiodynastes,maculatus,,,,,1,,,
4553,35332,35330,Myiodynastes maculatus solitarius,Streaked Flycatcher (solitarius),subspecies,,,,Passeriformes,Tyrannidae,Myiodynastes,maculatus,,,,,1,,,
4554,35340,35340,Myiodynastes luteiventris,Sulphur-bellied Flycatcher,species,4510,4510,subfly,Passeriformes,Tyrannidae,Myiodynastes,luteiventris,Sulphur-bellied Flycatcher,Sulphur-bellied Flycatcher,Myiodynastes luteiventris,Sulphur-bellied Flycatcher,1,,,
4555,35345,35345,Myiodynastes maculatus/luteiventris,Streaked/Sulphur-bellied Flycatcher,slash,,,,Passeriformes,Tyrannidae,Myiodynastes,maculatus/luteiventris,,,,,1,,,
4556,35350,35350,Legatus leucophaius,Piratic Flycatcher,species,,,,Passeriformes,Tyrannidae,Legatus,leucophaius,,,Legatus leucophaius,Piratic Flycatcher,1,,,
4557,35360,35360,Empidonomus varius,Variegated Flycatcher,species,4511,4511,,Passeriformes,Tyrannidae,Empidonomus,varius,Variegated Flycatcher,Variegated Flycatcher,Empidonomus varius,Variegated Flycatcher,1,,,
4558,35370,35370,Empidonomus aurantioatrocristatus,Crowned Slaty-Flycatcher,species,,,,Passeriformes,Tyrannidae,Empidonomus,aurantioatrocristatus,,,,,1,,,
4559,35380,35380,Tyrannopsis sulphurea,Sulphury Flycatcher,species,,,,Passeriformes,Tyrannidae,Tyrannopsis,sulphurea,,,Tyrannopsis sulphurea,Sulphury Flycatcher,1,,,
4560,35390,35390,Tyrannus niveigularis,Snowy-throated Kingbird,species,,,,Passeriformes,Tyrannidae,Tyrannus,niveigularis,,,Tyrannus niveigularis,Snowy-throated Kingbird,1,,,
4561,35400,35400,Tyrannus albogularis,White-throated Kingbird,species,,,,Passeriformes,Tyrannidae,Tyrannus,albogularis,,,Tyrannus albogularis,White-throated Kingbird,1,,,
4562,35410,35410,Tyrannus melancholicus,Tropical Kingbird,species,4460,4460,trokin,Passeriformes,Tyrannidae,Tyrannus,melancholicus,Tropical Kingbird,Tropical Kingbird,Tyrannus melancholicus,Tropical Kingbird,1,,,
4563,35420,35420,Tyrannus couchii,Couch's Kingbird,species,4461,4461,coukin,Passeriformes,Tyrannidae,Tyrannus,couchii,Couch's Kingbird,Couch's Kingbird,Tyrannus couchii,Couch's Kingbird,1,,,
4564,35430,35430,Tyrannus melancholicus/couchii,Tropical/Couch's Kingbird,slash,,,,Passeriformes,Tyrannidae,Tyrannus,melancholicus/couchii,,,,,1,,,
4565,35440,35440,Tyrannus couchii x forficatus,Couch's Kingbird x Scissor-tailed Flycatcher (hybrid),hybrid,,,,Passeriformes,Tyrannidae,Tyrannus,,,,,,1,,,
4566,35450,35450,Tyrannus vociferans,Cassin's Kingbird,species,4480,4480,caskin,Passeriformes,Tyrannidae,Tyrannus,vociferans,Cassin's Kingbird,Cassin's Kingbird,Tyrannus vociferans,Cassin's Kingbird,1,,,
4567,35460,35460,Tyrannus crassirostris,Thick-billed Kingbird,species,4451,4451,thbkin,Passeriformes,Tyrannidae,Tyrannus,crassirostris,Thick-billed Kingbird,Thick-billed Kingbird,Tyrannus crassirostris,Thick-billed Kingbird,1,,,
4568,35470,35470,Tyrannus verticalis,Western Kingbird,species,4470,4470,arkkin,Passeriformes,Tyrannidae,Tyrannus,verticalis,Arkansas Kingbird,Western Kingbird,Tyrannus verticalis,Western Kingbird,1,,,
4569,35470,35470,Tyrannus verticalis,Western Kingbird,species,4470,4470,weskin,Passeriformes,Tyrannidae,Tyrannus,verticalis,Western Kingbird,Western Kingbird,Tyrannus verticalis,Western Kingbird,1,,,
4570,35480,35480,Tyrannus verticalis x Tyrannus forficatus,Western Kingbird x Scissor-tailed Flycatcher (hybrid),hybrid,,,,Passeriformes,Tyrannidae,Tyrannus,,,,,,1,,,
4571,35490,35490,Tyrannus tyrannus,Eastern Kingbird,species,4440,4440,easkin,Passeriformes,Tyrannidae,Tyrannus,tyrannus,Eastern Kingbird,Eastern Kingbird,Tyrannus tyrannus,Eastern Kingbird,1,,,
4572,35500,35500,Tyrannus dominicensis,Gray Kingbird,species,4450,4450,grykin,Passeriformes,Tyrannidae,Tyrannus,dominicensis,Gray Kingbird,Gray Kingbird,Tyrannus dominicensis,Gray Kingbird,1,,,
4573,35510,35510,Tyrannus caudifasciatus,Loggerhead Kingbird,species,4452,4452,logkin,Passeriformes,Tyrannidae,Tyrannus,caudifasciatus,Loggerhead Kingbird,Loggerhead Kingbird,Tyrannus caudifasciatus,Loggerhead Kingbird,1,,,
4574,35520,35520,Tyrannus cubensis,Giant Kingbird,species,,,,Passeriformes,Tyrannidae,Tyrannus,cubensis,,,Tyrannus cubensis,Giant Kingbird,1,,,
4575,35530,35530,Tyrannus forficatus,Scissor-tailed Flycatcher,species,4430,4430,sctfly,Passeriformes,Tyrannidae,Tyrannus,forficatus,Scissor-tailed Flycatcher,Scissor-tailed Flycatcher,Tyrannus forficatus,Scissor-tailed Flycatcher,1,,,
4576,35540,35540,Tyrannus savana,Fork-tailed Flycatcher,species,4420,4420,fotfly,Passeriformes,Tyrannidae,Tyrannus,savana,Fork-tailed Flycatcher,Fork-tailed Flycatcher,Tyrannus savana,Fork-tailed Flycatcher,1,,,
4577,35540.99,35540.99,Tyrannus sp.,kingbird sp.,spuh,4447,4447,kingbi,Passeriformes,Tyrannidae,Tyrannus,,kingbird sp.,unid. Kingbird,Kingbird spuh,unid. Kingbird,1,,,
4578,35540.99,35540.99,Tyrannus sp.,Tyrranus sp.,spuh,,,tyrann,Passeriformes,Tyrannidae,Tyrannus,,Tyrannus sp.,unid. Tyrranus,Kingbird spuh,unid. Kingbird,1,,,
4579,35540.99,35540.99,Tyrannus couchii/melancholicus,Couch's Kingbird/Tropical Kingbird,slash,,,y00013,Passeriformes,Tyrannidae,Tyrannus,couchii/melancholicus,Couch's Kingbird/Tropical Kingbird,Couch's Kingbird/Tropical Kingbird,Kingbird spuh,unid. Kingbird,1,,,
4580,35540.99,35540.99,Tyrannus sp.,Cassin's/Couch's/Tropical/Western Kingbird,spuh,,,yebkin,Passeriformes,Tyrannidae,Tyrannus,,yellow-bellied kingbird sp.,Cassin's/Couch's/Tropical/Western Kingbird,Kingbird spuh,unid. Kingbird,1,,,
4581,35550,35540,Tyrannus savana savana,Fork-tailed Flycatcher (savana),subspecies,,,,Passeriformes,Tyrannidae,Tyrannus,savana,,,,,1,,,
4582,35560,35540,Tyrannus savana monachus,Fork-tailed Flycatcher (monachus),subspecies,,,,Passeriformes,Tyrannidae,Tyrannus,savana,,,,,1,,,
4583,35565,35565,Myiarchus/Empidonax sp.,flycatcher sp.,spuh,,,flycat,Passeriformes,Tyrannidae,Tyrannidae,,flycatcher sp.,,Myiarchus/Empidonax spuh,unid. Flycatcher,1,,,
4584,35580,35580,Schiffornis major,Varzea Schiffornis,species,,,,Passeriformes,Tyrannidae,Schiffornis,major,,,Schiffornis major,Greater Schiffornis,1,,,
4585,35590,35590,Schiffornis turdina,Thrush-like Schiffornis,species,,,,Passeriformes,Tyrannidae,Schiffornis,turdina,,,Schiffornis turdina,Thrush-like Schiffornis,1,,,
4586,35600,35590,Schiffornis turdina [veraepacis Group],Thrush-like Schiffornis (Northern),subspecies,,,,Passeriformes,Tyrannidae,Schiffornis,turdina,,,,,1,,,
4587,35610,35590,Schiffornis turdina [turdina Group],Thrush-like Schiffornis (Southern),subspecies,,,,Passeriformes,Tyrannidae,Schiffornis,turdina,,,,,1,,,
4588,35620,35620,Schiffornis virescens,Greenish Schiffornis,species,,,,Passeriformes,Tyrannidae,Schiffornis,virescens,,,Schiffornis virescens,Greenish Schiffornis,1,,,
4589,35630,35630,Piprites griseiceps,Gray-headed Piprites,species,,,,Passeriformes,Tyrannidae,Piprites,griseiceps,,,Piprites griseiceps,Gray-headed Piprites,1,,,
4590,35640,35640,Piprites chloris,Wing-barred Piprites,species,,,,Passeriformes,Tyrannidae,Piprites,chloris,,,Piprites chloris,Wing-barred Piprites,1,,,
4591,35650,35650,Piprites pileata,Black-capped Piprites,species,,,,Passeriformes,Tyrannidae,Piprites,pileata,,,Piprites pileatus,Black-capped Piprites,1,,,
4592,35660,35660,Lipaugus weberi,Chestnut-capped Piha,species,,,,Passeriformes,Tyrannidae,Lipaugus,weberi,,,Lipaugus weberi,Chestnut-capped Piha,1,,,
4593,35670,35670,Lipaugus fuscocinereus,Dusky Piha,species,,,,Passeriformes,Tyrannidae,Lipaugus,fuscocinereus,,,Lipaugus fuscocinereus,Dusky Piha,1,,,
4594,35680,35680,Lipaugus uropygialis,Scimitar-winged Piha,species,,,,Passeriformes,Tyrannidae,Lipaugus,uropygialis,,,Lipaugus uropygialis,Scimitar-winged Piha,1,,,
4595,35690,35690,Lipaugus unirufus,Rufous Piha,species,,,,Passeriformes,Tyrannidae,Lipaugus,unirufus,,,Lipaugus unirufus,Rufous Piha,1,,,
4596,35700,35700,Lipaugus vociferans,Screaming Piha,species,,,,Passeriformes,Tyrannidae,Lipaugus,vociferans,,,Lipaugus vociferans,Screaming Piha,1,,,
4597,35710,35710,Lipaugus lanioides,Cinnamon-vented Piha,species,,,,Passeriformes,Tyrannidae,Lipaugus,lanioides,,,Lipaugus lanioides,Cinnamon-vented Piha,1,,,
4598,35720,35720,Lipaugus streptophorus,Rose-collared Piha,species,,,,Passeriformes,Tyrannidae,Lipaugus,streptophorus,,,Lipaugus streptophorus,Rose-collared Piha,1,,,
4599,35730,35730,Laniocera rufescens,Speckled Mourner,species,,,,Passeriformes,Tyrannidae,Laniocera,rufescens,,,Laniocera rufescens,Speckled Mourner,1,,,
4600,35740,35740,Laniocera hypopyrra,Cinereous Mourner,species,,,,Passeriformes,Tyrannidae,Laniocera,hypopyrra,,,Laniocera hypopyrra,Cinereous Mourner,1,,,
4601,35750,35750,Iodopleura isabellae,White-browed Purpletuft,species,,,,Passeriformes,Tyrannidae,Iodopleura,isabellae,,,Iodopleura isabellae,White-browed Purpletuft,1,,,
4602,35760,35760,Iodopleura fusca,Dusky Purpletuft,species,,,,Passeriformes,Tyrannidae,Iodopleura,fusca,,,Iodopleura fusca,Dusky Purpletuft,1,,,
4603,35770,35770,Iodopleura pipra,Buff-throated Purpletuft,species,,,,Passeriformes,Tyrannidae,Iodopleura,pipra,,,Iodopleura pipra,Buff-throated Purpletuft,1,,,
4604,35780,35780,Laniisoma elegans,Shrike-like Cotinga,species,,,,Passeriformes,Tyrannidae,Laniisoma,elegans,,,Laniisoma elegans,Shrike-like Cotinga,1,,,
4605,35790,35790,Xenopsaris albinucha,White-naped Xenopsaris,species,,,,Passeriformes,Tyrannidae,Xenopsaris,albinucha,,,Xenopsaris albinucha,White-naped Xenopsaris,1,,,
4606,35800,35800,Pachyramphus viridis,Green-backed Becard,species,,,,Passeriformes,Tyrannidae,Pachyramphus,viridis,,,Pachyramphus viridis,Green-backed Becard,1,,,
4607,35801,35800,Pachyramphus viridis viridis/griseigularis,Green-backed Becard (Green-backed),subspecies,,,,Passeriformes,Tyrannidae,Pachyramphus,viridis,,,,,1,,,
4608,35802,35800,Pachyramphus viridis xanthogenys/peruanus,Green-backed Becard (Yellow-cheeked),subspecies,,,,Passeriformes,Tyrannidae,Pachyramphus,viridis,,,,,1,,,
4609,35810,35810,Pachyramphus versicolor,Barred Becard,species,,,,Passeriformes,Tyrannidae,Pachyramphus,versicolor,,,Pachyramphus versicolor,Barred Becard,1,,,
4610,35820,35820,Pachyramphus spodiurus,Slaty Becard,species,,,,Passeriformes,Tyrannidae,Pachyramphus,spodiurus,,,Pachyramphus spodiurus,Slaty Becard,1,,,
4611,35830,35830,Pachyramphus rufus,Cinereous Becard,species,,,,Passeriformes,Tyrannidae,Pachyramphus,rufus,,,Pachyramphus rufus,Cinereous Becard,1,,,
4612,35840,35840,Pachyramphus cinnamomeus,Cinnamon Becard,species,,,,Passeriformes,Tyrannidae,Pachyramphus,cinnamomeus,,,Pachyramphus cinnamomeus,Cinnamon Becard,1,,,
4613,35850,35850,Pachyramphus castaneus,Chestnut-crowned Becard,species,,,,Passeriformes,Tyrannidae,Pachyramphus,castaneus,,,Pachyramphus castaneus,Chestnut-crowned Becard,1,,,
4614,35860,35860,Pachyramphus polychopterus,White-winged Becard,species,,,,Passeriformes,Tyrannidae,Pachyramphus,polychopterus,,,Pachyramphus polychopterus,White-winged Becard,1,,,
4615,35870,35870,Pachyramphus albogriseus,Black-and-white Becard,species,,,,Passeriformes,Tyrannidae,Pachyramphus,albogriseus,,,Pachyramphus albogriseus,Black-and-white Becard,1,,,
4616,35880,35880,Pachyramphus major,Gray-collared Becard,species,,,,Passeriformes,Tyrannidae,Pachyramphus,major,,,Pachyramphus major,Gray-collared Becard,1,,,
4617,35890,35890,Pachyramphus marginatus,Black-capped Becard,species,,,,Passeriformes,Tyrannidae,Pachyramphus,marginatus,,,Pachyramphus marginatus,Black-capped Becard,1,,,
4618,35900,35900,Pachyramphus surinamus,Glossy-backed Becard,species,,,,Passeriformes,Tyrannidae,Pachyramphus,surinamus,,,Pachyramphus surinamus,Glossy-backed Becard,1,,,
4619,35910,35910,Pachyramphus aglaiae,Rose-throated Becard,species,4411,4411,rotbec,Passeriformes,Tyrannidae,Pachyramphus,aglaiae,Rose-throated Becard,Rose-throated Becard,Pachyramphus aglaiae,Rose-throated Becard,1,,,
4620,35920,35920,Pachyramphus homochrous,One-colored Becard,species,,,,Passeriformes,Tyrannidae,Pachyramphus,homochrous,,,Pachyramphus homochrous,One-colored Becard,1,,,
4621,35930,35930,Pachyramphus niger,Jamaican Becard,species,,,,Passeriformes,Tyrannidae,Pachyramphus,niger,,,Pachyramphus niger,Jamaican Becard,1,,,
4622,35940,35940,Pachyramphus minor,Pink-throated Becard,species,,,,Passeriformes,Tyrannidae,Pachyramphus,minor,,,Pachyramphus minor,Pink-throated Becard,1,,,
4623,35950,35950,Pachyramphus validus,Crested Becard,species,,,,Passeriformes,Tyrannidae,Pachyramphus,validus,,,Pachyramphus validus,Crested Becard,1,,,
4624,35960,35960,Phibalura flavirostris,Swallow-tailed Cotinga,species,,,,Passeriformes,Cotingidae,Phibalura,flavirostris,,,Phibalura flavirostris,Swallow-tailed Cotinga,1,,,
4625,35970,35970,Calyptura cristata,Kinglet Calyptura,species,,,,Passeriformes,Cotingidae,Calyptura,cristata,,,,,1,,,
4626,35980,35980,Tityra semifasciata,Masked Tityra,species,15890,15890,,Passeriformes,Tyrannidae,Tityra,semifasciata,Masked Tityra,Masked Tityra,Tityra semifasciata,Masked Tityra,1,,,
4627,35990,35990,Tityra cayana,Black-tailed Tityra,species,,,,Passeriformes,Tyrannidae,Tityra,cayana,,,Tityra cayana,Black-tailed Tityra,1,,,
4628,36000,36000,Tityra inquisitor,Black-crowned Tityra,species,,,,Passeriformes,Tyrannidae,Tityra,inquisitor,,,Tityra inquisitor,Black-crowned Tityra,1,,,
4629,36010,36010,Ampelion rubrocristatus,Red-crested Cotinga,species,,,,Passeriformes,Cotingidae,Ampelion,rubrocristatus,,,Ampelion rubrocristatus,Red-crested Cotinga,1,,,
4630,36020,36020,Ampelion rufaxilla,Chestnut-crested Cotinga,species,,,,Passeriformes,Cotingidae,Ampelion,rufaxilla,,,Ampelion rufaxilla,Chestnut-crested Cotinga,1,,,
4631,36030,36030,Zaratornis stresemanni,White-cheeked Cotinga,species,,,,Passeriformes,Cotingidae,Zaratornis,stresemanni,,,Zaratornis stresemanni,White-cheeked Cotinga,1,,,
4632,36040,36040,Doliornis remseni,Chestnut-bellied Cotinga,species,,,,Passeriformes,Cotingidae,Doliornis,remseni,,,Doliornis remseni,Chestnut-bellied Cotinga,1,,,
4633,36050,36050,Doliornis sclateri,Bay-vented Cotinga,species,,,,Passeriformes,Cotingidae,Doliornis,sclateri,,,Doliornis sclateri,Bay-vented Cotinga,1,,,
4634,36060,36060,Phytotoma raimondii,Peruvian Plantcutter,species,,,,Passeriformes,Cotingidae,Phytotoma,raimondii,,,Phytotoma raimondii,Peruvian Plantcutter,1,,,
4635,36070,36070,Phytotoma rutila,White-tipped Plantcutter,species,,,,Passeriformes,Cotingidae,Phytotoma,rutila,,,Phytotoma rutila,White-tipped Plantcutter,1,,,
4636,36080,36080,Phytotoma rara,Rufous-tailed Plantcutter,species,,,,Passeriformes,Cotingidae,Phytotoma,rara,,,Phytotoma rara,Rufous-tailed Plantcutter,1,,,
4637,36090,36090,Carpornis cucullata,Hooded Berryeater,species,,,,Passeriformes,Cotingidae,Carpornis,cucullata,,,Carpornis cucullatus,Hooded Berryeater,1,,,
4638,36100,36100,Carpornis melanocephala,Black-headed Berryeater,species,,,,Passeriformes,Cotingidae,Carpornis,melanocephala,,,Carpornis melanocephalus,Black-headed Berryeater,1,,,
4639,36110,36110,Pipreola riefferii,Green-and-black Fruiteater,species,,,,Passeriformes,Cotingidae,Pipreola,riefferii,,,Pipreola riefferii,Green-and-black Fruiteater,1,,,
4640,36110.1,36110,Pipreola riefferii chachapoyas,Green-and-black Fruiteater (chachapoyas),subspecies,,,,Passeriformes,Cotingidae,Pipreola,riefferii,,,,,1,,,
4641,36110.2,36110,Pipreola riefferii tallmanorum,Green-and-black Fruiteater (tallmanorum),subspecies,,,,Passeriformes,Cotingidae,Pipreola,riefferii,,,,,1,,,
4642,36120,36120,Pipreola intermedia,Band-tailed Fruiteater,species,,,,Passeriformes,Cotingidae,Pipreola,intermedia,,,Pipreola intermedia,Band-tailed Fruiteater,1,,,
